Customer_ID,Name,Age,Gender,City,Membership_Type,Total_Spent
26271,Olivier-Paul Lecomte,30.0,Male,,VIP,63356.38
26272,Benoît Vidal,21.0,Male,Saint Matthieu-la-Forêt,Premium,16093.85
26273,Guy Pinto,62.0,Male,Fernandes-les-Bains,VIP,66372.49
26274,Pierre Leroy,65.0,Female,Simon,VIP,64566.97
26275,Philippine du Delannoy,29.0,Male,Maillet,Standard,27488.65
26276,Josette Coulon,68.0,Male,Langlois,VIP,10985.86
26277,Benjamin Maillot,36.0,Male,,Premium,12291.33
26278,Richard Reynaud,75.0,Female,,VIP,71359.67
26279,Océane du Raynaud,31.0,Female,Bonnin,Standard,86769.78
26280,Clémence Fournier de la Lopez,33.0,Male,Saint Mathilde-la-Forêt,Premium,56352.64
26281,Thierry Texier-Perrot,37.0,Female,,Standard,77091.38
26282,Constance Duhamel,,Female,Guichard,Premium,62847.62
26283,Nicolas Royer,58.0,Female,Delmasboeuf,Standard,43289.72
26284,Édouard Cousin,,Male,,VIP,11065.89
26285,Robert Goncalves,18.0,Male,Lambert,Premium,5736.49
26286,Antoine Laroche,77.0,Female,Bigot,Premium,58807.44
26287,Augustin Leroy,50.0,Male,Louis,Premium,36163.52
26288,Madeleine-Constance Georges,62.0,Female,Saint Rémy,Premium,99295.14
26289,François Fischer,,Female,Laurent,Standard,82058.63
26290,Élisabeth Bazin,77.0,Male,Sainte Alexandria,Premium,59085.91
26291,Jacques du Leduc,32.0,Female,FournierVille,Standard,38628.74
26292,Arnaude Blin-Normand,45.0,Male,Navarro,Premium,84104.45
26293,Rémy Buisson,72.0,Male,Rey-les-Bains,Standard,74885.26
26294,Alfred Charles de la Léger,64.0,Male,De Sousaboeuf,Premium,17553.28
26295,Guy du Charrier,68.0,Female,Sainte Moniqueboeuf,Standard,95477.55
26296,Stéphane Dias-Bigot,49.0,Male,Saint AnaïsBourg,Standard,65988.4
26297,Auguste-Hugues Guillaume,78.0,Male,Barbier-les-Bains,VIP,25122.05
26298,Maurice-Noël Charrier,28.0,Female,Hamelnec,Standard,7663.74
26299,Célina Foucher,45.0,Female,Alexandre,Standard,68958.82
26300,Françoise Cordier,80.0,Female,Leduc-les-Bains,VIP,71254.39
26301,Henriette-Nathalie Dijoux,41.0,Male,Jacob,Premium,41646.46
26302,Christiane Perrier de la Descamps,,Male,CohenBourg,VIP,33135.64
26303,Élisabeth Guillon,65.0,Male,Bonnetboeuf,Standard,73302.36
26304,Stéphanie Rocher,53.0,Male,Lelièvre,VIP,74440.54
26305,Julie Valette du Schneider,45.0,Male,Payet-la-Forêt,Premium,17523.35
26306,Dominique-Margaret Vasseur,39.0,Female,Sainte Aimé,Premium,31921.2
26307,Thomas-Isaac Lebon,21.0,Female,,Standard,45936.1
26308,Paulette Dupuy,46.0,Male,AlexandreBourg,VIP,39643.27
26309,Agathe Ledoux,61.0,Male,,VIP,94722.21
26310,Anastasie Marty,69.0,Male,Millet-les-Bains,Standard,44919.33
26311,Maurice Guérin,55.0,Female,,VIP,50626.12
26312,Amélie Vasseur,55.0,Female,Fournier,Premium,87349.87
26313,Capucine Ferrand de Rousset,59.0,Male,Ferreira-sur-Olivier,Standard,25046.34
26314,Inès Simon,43.0,Male,Vincent,Standard,36835.42
26315,Pierre Girard de Benoit,61.0,Female,Masson,VIP,59205.5
26316,Thomas Normand,78.0,Male,Lucas-la-Forêt,Premium,39871.54
26317,Vincent Martins,72.0,Male,,VIP,26409.91
26318,Christine Pasquier,31.0,Male,Peltier,VIP,56133.64
26319,Théodore Ollivier,34.0,Female,,Premium,95375.29
26320,Bertrand Gillet,31.0,Female,Lemoinedan,VIP,57510.81
26321,Simone de la Legros,,Male,DevauxVille,Premium,66378.31
26322,Agathe-Julie Laine,67.0,Male,Aubry,Premium,59489.13
26323,Henri Guillet,38.0,Male,Bodin,VIP,84986.42
26324,Amélie Fleury,31.0,Male,Pires,VIP,61695.21
26325,Cécile Bodin-Rolland,59.0,Male,Bonneau,VIP,47882.29
26326,Gabrielle Moulin,70.0,Female,Verdiernec,VIP,66483.47
26327,Adrienne Collet-De Sousa,65.0,Female,Tanguy-sur-Delattre,Standard,26877.74
26328,Isaac de la Charles,71.0,Male,Verdierboeuf,Premium,15990.77
26329,Cécile de la Richard,39.0,Male,Godard-sur-Rivière,Standard,96807.25
26330,Timothée de Fernandes,28.0,Male,Payet,VIP,86435.85
26331,Jacques Regnier,,Male,Sainte Franck-les-Bains,Standard,61870.16
26332,Alain-Philippe Durand,69.0,Female,Albert,Standard,47383.76
26333,Monique Hervé-Delmas,23.0,Male,Lucas,VIP,88355.1
26334,Maggie Briand,66.0,Female,Rogernec,Standard,44968.41
26335,Édouard Marques,49.0,Male,Humbert-sur-Reynaud,Standard,50288.5
26336,Jules Muller,42.0,Male,Saint Inès,Premium,92174.14
26337,Éric Weiss de la Dupré,30.0,Female,Pires-la-Forêt,VIP,34959.99
26338,Louise Humbert,34.0,Female,Colletdan,Premium,61730.36
26339,Chantal Verdier,51.0,Male,Nicolas,Premium,81174.46
26340,Michel-Aimé Mace,19.0,Male,Davidboeuf,Premium,83900.84
26341,Théodore Louis,62.0,Male,Meunier-sur-François,VIP,96832.11
26342,Suzanne Barbe,43.0,Male,Lopes,Premium,88390.03
26343,Marc Lucas,43.0,Female,BenardVille,Premium,83074.61
26344,Aurélie de Dos Santos,42.0,Male,Thomas,VIP,15990.29
26345,Élise-Claude Hebert,,Female,Saint Zacharie,Standard,92893.27
26346,Valentine Roger,51.0,Female,Barbier,Premium,52239.89
26347,Victoire Vallée du Dos Santos,59.0,Female,Guillet,Standard,57296.67
26348,Hortense Jean,,Female,Gimenez,Premium,97028.87
26349,Richard Louis,44.0,Female,Huet-sur-Mer,Standard,64428.37
26350,Marie Grondin Le Rémy,,Female,Fischer-sur-Nicolas,VIP,21758.93
26351,Laurent-Guy Coste,42.0,Female,Sainte Alfred,Standard,38322.44
26352,Antoine Masson-Pichon,43.0,Male,Fernandez,Standard,44702.68
26353,Louis Couturier,24.0,Female,,VIP,54684.45
26354,Adélaïde Leleu,51.0,Female,Saint William,Premium,45098.36
26355,Gérard Perrier,57.0,Male,Marquesdan,Standard,52866.39
26356,Marianne Julien,73.0,Female,Valléenec,VIP,50957.73
26357,Patrick Le Olivier,73.0,Female,Gallet,Premium,64522.05
26358,Alex Fouquet,,Female,Sainte Margotdan,VIP,47928.53
26359,Louise Bonnin,46.0,Male,,Standard,78031.06
26360,Gabriel Faivre,26.0,Female,Andrenec,Standard,50715.33
26361,Luc Brunet,73.0,Male,Thomas,Premium,55647.98
26362,Édith de Leroux,26.0,Female,Martineau,Premium,55494.13
26363,Élisabeth Gaudin,52.0,Male,Saint Juliette,VIP,37974.75
26364,Emmanuel Descamps,32.0,Male,Dufour,Premium,71146.19
26365,Marcel Aubert,74.0,Female,,Premium,77979.43
26366,Vincent Riou,55.0,Female,Rossi,VIP,63587.87
26367,Maggie-Alexandria Muller,23.0,Female,Saint Martindan,Premium,99936.09
26368,Guy Delmas-Mahe,43.0,Female,Lemaîtrenec,VIP,53231.78
26369,Sylvie Carpentier,19.0,Female,Blanchard,Premium,32259.28
26370,Arthur Garnier,28.0,Female,Saint Françoise,VIP,44573.07
26371,Hélène Thomas,57.0,Female,Pons,Standard,90270.16
26372,Danielle Laine-Tessier,69.0,Male,Sainte Monique-la-Forêt,Premium,26546.14
26373,Suzanne Duhamel,55.0,Female,,Premium,38774.9
26374,Lucas Breton,80.0,Male,Gomes-sur-Mer,VIP,76525.01
26375,Théophile-Thierry Carpentier,29.0,Female,Delahayeboeuf,Standard,27172.38
26376,Vincent Rodrigues,50.0,Male,Sainte Laure-la-Forêt,VIP,79502.23
26377,Paul Gros,51.0,Male,Da CostaVille,VIP,79139.02
26378,Jérôme Le Goff du Tessier,36.0,Female,Saint Agnès,VIP,10951.36
26379,Suzanne Gaillard,29.0,Male,Sainte Théodore,Premium,80824.91
26380,David-Michel Collet,75.0,Female,Becker,Premium,91617.74
26381,Olivie Bruneau,58.0,Male,Sainte Guillaume,VIP,76167.37
26382,Augustin Besnard,76.0,Male,Schneiderdan,Premium,44569.31
26383,Thomas Thibault,46.0,Male,,Standard,23489.42
26384,Gilbert-Adrien Guichard,69.0,Male,Renaultboeuf,Standard,31785.65
26385,Charlotte Boulay,63.0,Female,Saint Huguesnec,VIP,69324.44
26386,Bernadette Morel-Bouvet,50.0,Male,Sainte Zacharie-la-Forêt,VIP,87095.31
26387,Antoine Gay,39.0,Male,Launay,Premium,99649.41
26388,Étienne Martel-Chauveau,19.0,Male,Leleu,VIP,71789.28
26389,Diane Legrand-Rossi,65.0,Male,Lopesnec,Standard,73922.97
26390,Auguste Gay,54.0,Male,Gros,VIP,34653.93
26391,Théophile-Martin Leclercq,34.0,Female,Saint Jeannedan,Standard,47604.58
26392,Diane Delannoy du Gérard,33.0,Male,,Premium,56231.7
26393,Stéphanie Cohen de Collin,42.0,Female,Morel,Standard,62835.03
26394,Augustin Durand-Henry,19.0,Female,Sainte Pénélopeboeuf,Premium,11686.07
26395,Daniel Pineau-Marty,51.0,Female,Fischer,Standard,64810.7
26396,Patricia Guillaume,79.0,Male,Durand,Premium,57332.98
26397,Dorothée Dumas-Blot,40.0,Female,HervéVille,Standard,38212.54
26398,Gérard Chevalier,20.0,Female,MarionVille,VIP,77884.52
26399,Charles Perez,38.0,Male,Delannoy,Standard,57857.27
26400,Rémy Camus,31.0,Female,Saint Robertnec,Premium,8292.53
26401,Émilie-Noémi Neveu,,Male,GrondinVille,VIP,34254.17
26402,René-Patrick Arnaud,26.0,Female,,Standard,53781.25
26403,Martine Cohen,37.0,Male,Dupontnec,VIP,85994.88
26404,Aurélie Gomes,47.0,Female,Perrot,VIP,57434.83
26405,Véronique Le Berger,37.0,Male,Pages-sur-Dupuy,Standard,34889.15
26406,Marcel Blanchet,59.0,Female,Moreau,VIP,80095.5
26407,Michel Chartier de la Royer,72.0,Female,Blot,Standard,98771.87
26408,Émile Guyot de la Foucher,38.0,Female,Sainte AntoineBourg,Premium,14879.9
26409,Marcel Germain-Roche,,Male,Saint Robert,Premium,87867.0
26410,Georges du Millet,30.0,Female,AntoineVille,Premium,57273.33
26411,Alain Richard,61.0,Male,Saint Théophile,Premium,84729.01
26412,Robert Chartier,78.0,Male,Arnaudnec,Premium,10263.49
26413,Claire Blanchet,25.0,Female,Le GoffVille,VIP,24690.76
26414,Luce-Bernadette Moreno,59.0,Male,Schneiderdan,Standard,56553.07
26415,Jeanne Guyot,45.0,Female,Vidal,Standard,70806.79
26416,Roland François,78.0,Female,Fernandezboeuf,VIP,38491.56
26417,Martin-Paul Royer,,Female,Bouvet,VIP,36519.34
26418,Thibault Guillon-Aubry,33.0,Male,HumbertVille,Premium,82513.49
26419,Arnaude Bigot,33.0,Male,Giraud-sur-Mer,Premium,55244.39
26420,Isaac Robin,19.0,Male,Pires,Premium,37870.72
26421,Roger-Roger Ferreira,23.0,Male,Sainte Astrid,Standard,82628.22
26422,Charlotte-Susan Lelièvre,53.0,Male,Prévost,VIP,79475.51
26423,Paul Hamon,21.0,Male,Sainte JulesVille,Standard,99513.66
26424,Bernard Moreno-Parent,57.0,Female,Chevalier-sur-Roussel,Premium,54678.1
26425,Amélie Renault,35.0,Female,Mendèsnec,Standard,40529.5
26426,Aimée Noël,48.0,Male,Andre-sur-Bazin,Standard,64418.67
26427,Margaux Huet,27.0,Female,Grondin,VIP,78168.58
26428,Joseph-Patrick Allain,55.0,Male,,Premium,42253.86
26429,Margaux-Martine Boulanger,32.0,Male,Berger-sur-Mer,VIP,29643.62
26430,William Daniel-Robin,38.0,Male,Lemonnier,VIP,58810.33
26431,Laure Colas,27.0,Female,,VIP,28142.6
26432,Inès Maréchal,21.0,Male,,VIP,33472.02
26433,Jules Charrier de la Petit,19.0,Male,,Premium,46341.93
26434,Aurore-Julie Rousseau,76.0,Male,Pasquierdan,Premium,38942.95
26435,Étienne du Germain,51.0,Female,,Standard,72995.05
26436,Sabine Salmon,71.0,Male,FerrandVille,Standard,62375.75
26437,Patrick Lamy,,Female,Breton,VIP,54756.59
26438,Anastasie Gomes-Guillon,71.0,Female,,Standard,30191.69
26439,Antoine Leblanc,57.0,Female,Sainte Isaac,Premium,65569.15
26440,Aurore Dias,31.0,Female,Pichon,Premium,50698.51
26441,Luc Bonnet,28.0,Female,Daniel,Standard,37680.08
26442,Alexandre Maillard,45.0,Female,Robert-sur-Moreau,Standard,75838.45
26443,Sylvie-Constance Ferrand,41.0,Female,LaineVille,Premium,99582.34
26444,Édith du Reynaud,36.0,Female,,VIP,56764.81
26445,Michèle Lecomte,21.0,Female,Pires-la-Forêt,Standard,70738.34
26446,Marguerite Da Silva,30.0,Female,Philippe,Premium,21661.44
26447,Anastasie Auger,77.0,Female,Louisnec,Standard,23191.67
26448,Anne Petitjean,50.0,Female,Saint ThérèseBourg,Standard,78977.6
26449,Rémy Ferrand,,Female,Thierry-la-Forêt,Premium,80843.74
26450,Benjamin Marin,60.0,Female,Ramos-les-Bains,Premium,76141.96
26451,Alfred Boyer,73.0,Male,Paul,Standard,28025.6
26452,Émile Leduc de la Da Costa,43.0,Male,Bertin-sur-Bouvier,Standard,23659.2
26453,Frédéric Diallo,19.0,Male,Leroy,Standard,20253.58
26454,Françoise Gonzalez,30.0,Male,Bailly-sur-Maillet,VIP,33848.5
26455,Bernard Blin,73.0,Male,Saint Nicolas,Standard,58200.89
26456,William Picard,62.0,Female,Chauvet-la-Forêt,Standard,34305.98
26457,Vincent Rossi-Meyer,31.0,Female,Marchal,Standard,45767.21
26458,Aimée Hoarau,41.0,Male,GaillardBourg,Premium,33445.4
26459,Lucy Bodin du Michaud,70.0,Female,Lebreton-sur-Camus,Premium,32980.82
26460,Adrien Lucas,49.0,Female,MasseVille,Standard,7337.7
26461,Geneviève François,,Male,Sainte Margaux,VIP,69181.84
26462,Laurent du Chevallier,55.0,Female,Laurent,VIP,92332.75
26463,Geneviève-Mathilde Brun,45.0,Female,Vallée-sur-Jourdan,VIP,27208.44
26464,Bertrand Gilbert-Thierry,23.0,Male,Chevallier-la-Forêt,Premium,19463.38
26465,Nicolas Laroche,25.0,Female,Lebreton,Standard,34011.76
26466,David-Olivier Noël,,Male,Mercier,Standard,76094.6
26467,Céline Grenier,19.0,Male,Saint Julien-sur-Mer,Premium,60216.66
26468,Frédéric Fabre,72.0,Female,Saint AnoukBourg,Standard,84794.61
26469,Laurent Barre,72.0,Male,Saint Valérie,Premium,70114.01
26470,Nicolas Faure,39.0,Female,Lenoirdan,Premium,71755.14
26471,Arthur Lenoir,70.0,Male,Perrin,Standard,85011.96
26472,Dominique Laroche,,Female,Prévost,Premium,84708.22
26473,Raymond Brunel,36.0,Male,Sanchez-sur-Turpin,VIP,69571.89
26474,Dorothée Schmitt,46.0,Male,Alvesboeuf,Standard,34672.05
26475,Susanne Mace,24.0,Female,Gautier-sur-Jacquot,Standard,71733.35
26476,Marine-Laurence Pierre,56.0,Female,Sainte Capucinenec,Premium,97536.44
26477,Daniel Jacques-Hervé,79.0,Male,Saint Suzanneboeuf,VIP,50826.08
26478,Édouard Torres,,Female,Gilles,Premium,90165.97
26479,Simone Pascal,55.0,Female,Brunnec,VIP,86424.49
26480,Jules Coste Le Roux,31.0,Male,GilletVille,VIP,41171.05
26481,Aimé Jacquet-Chauveau,31.0,Male,Hoareau,VIP,69363.92
26482,Aimée Nicolas,32.0,Male,Joubertboeuf,Standard,55412.12
26483,Michelle Chrétien,71.0,Male,Michaud-sur-Delorme,Standard,88394.47
26484,Julie Toussaint-Le Goff,60.0,Female,Pinto-les-Bains,VIP,75559.34
26485,Marianne Peron,47.0,Female,Martin,VIP,83284.23
26486,Roger-Stéphane Lacombe,48.0,Male,Adam,VIP,39596.88
26487,Alexandre Dubois,79.0,Male,Delannoydan,Premium,19683.08
26488,Denise Laine,21.0,Male,,VIP,19648.05
26489,Luce Ferrand-Blanchard,,Female,Ribeironec,Standard,48883.61
26490,Pénélope Thibault-Gimenez,,Female,Laporte,VIP,17117.17
26491,Pauline Thierry de la Neveu,,Female,Raymond,Standard,75851.47
26492,Jules Lévy,58.0,Male,Saint Paulinenec,VIP,18647.92
26493,Anne Michaud-Bernier,66.0,Female,Sainte Margotdan,Premium,90450.74
26494,Bertrand de la Bousquet,61.0,Male,Robert,Premium,51184.29
26495,Thierry-Léon Raymond,20.0,Male,Sainte Gérard,Standard,77634.73
26496,Étienne Hernandez,57.0,Male,Rey-sur-Delmas,Premium,12996.21
26497,Corinne-Agnès Vincent,38.0,Male,,Premium,57165.94
26498,René Lesage,43.0,Male,Vasseur,Premium,78080.34
26499,Maggie Moulin,30.0,Male,Maurice-sur-Lebreton,Standard,88590.19
26500,Joseph Laurent du Étienne,19.0,Female,Perrot,Standard,21212.42
26501,Dominique-Christelle Philippe,24.0,Male,Jourdan,VIP,49750.35
26502,Nath Dufour,59.0,Female,Collet-sur-Lebreton,Standard,79909.88
26503,Bernard Marie,76.0,Female,Martin-la-Forêt,Standard,50958.95
26504,Adrienne Gillet,46.0,Male,Jourdan-sur-Ollivier,VIP,62102.32
26505,Martin Lefèvre,49.0,Male,Boucher-sur-Tessier,Premium,24092.32
26506,Georges Lelièvre-Lopes,38.0,Male,Laine-les-Bains,Premium,6196.31
26507,Anouk Neveu,30.0,Female,,Premium,90583.18
26508,Juliette Lenoir de la Guillot,38.0,Female,Sainte Odettedan,Standard,47378.25
26509,Pauline Dufour,42.0,Male,Collin-sur-Merle,Premium,86110.54
26510,Hugues Le Auger,61.0,Female,Perrier,Premium,62336.5
26511,Victor Mathieu-Moreno,25.0,Male,Bonnet,VIP,95177.29
26512,Maryse Aubry,44.0,Female,Cohen-sur-Mer,VIP,28597.48
26513,Mathilde Mendès,31.0,Male,Rolland,Standard,93707.16
26514,Jeannine Coste,77.0,Male,Lemoine,Standard,18602.48
26515,Agathe Seguin,65.0,Male,,Premium,62608.97
26516,Gérard du Pages,60.0,Male,Sainte Xavier-les-Bains,VIP,63724.98
26517,Christophe Royer-Dumas,18.0,Female,Da Costa-sur-Léger,Premium,84674.07
26518,Stéphane Grondin-Fournier,43.0,Male,,VIP,85418.46
26519,Benoît de Gallet,,Female,Perrin,Standard,44569.59
26520,Henriette Fontaine,37.0,Male,Saint Suzanne,Standard,40021.01
26521,Jeannine de la Pires,,Female,,Premium,42239.74
26522,Jeannine Lombard du Lelièvre,40.0,Female,Sanchez,VIP,96721.6
26523,Jules Carre,62.0,Male,Simon-sur-Mer,Premium,73080.01
26524,Maurice Labbé,43.0,Female,Humbert,Standard,67761.47
26525,Philippe Pineau-Bousquet,27.0,Female,Menard,Standard,56339.54
26526,Margot Chauveau,26.0,Female,Lombard,Standard,55534.84
26527,Julie Gomes,28.0,Female,Briand-sur-Mer,Premium,65883.85
26528,Nathalie Royer,24.0,Female,Lévy,Standard,23300.22
26529,Lorraine Brunel,28.0,Male,Vallée,Standard,42906.35
26530,William-Marcel Hervé,29.0,Male,Maréchal,VIP,88361.35
26531,Adrienne Bonnet du Daniel,56.0,Male,Saint Bernard,Standard,41904.77
26532,Véronique Ferrand,,Male,Saint Théodoreboeuf,VIP,40920.94
26533,Michel Delaunay du Fabre,21.0,Female,Sainte Louis,Premium,80927.84
26534,Laure Chauvin,67.0,Female,Masson,Standard,80427.11
26535,Frédéric du Lemaire,74.0,Female,Georges,Standard,66424.17
26536,Sébastien Peltier-Leclercq,49.0,Male,Prévost,Premium,26128.22
26537,Louise Vallée,20.0,Male,Ruiz,VIP,77444.58
26538,Benoît Deschamps de la Renaud,65.0,Male,Gosselin,VIP,14326.06
26539,Michel-Thibault Guyon,50.0,Female,Guillet,Standard,58149.85
26540,Céline Jacques,,Male,,Standard,43544.39
26541,Diane Martineau-Marin,34.0,Female,BazinVille,Standard,65215.1
26542,Louis Bègue,25.0,Male,Delahaye,Premium,51472.47
26543,Paulette Leroux-Lejeune,30.0,Male,Blanchet,VIP,67183.65
26544,Marthe Blanc,32.0,Male,Carlier,VIP,22834.84
26545,Marc Perrier,25.0,Female,Valette,Premium,80367.74
26546,Adrien Lopez,,Male,,Standard,59097.11
26547,Benoît Lemaire,28.0,Female,,VIP,82618.68
26548,Michèle Le Robin,58.0,Female,Fernandez-sur-Mer,VIP,29063.27
26549,Yves Lemaître,22.0,Male,Delattre-sur-Mer,Standard,22285.82
26550,Olivier Jacquet de Rocher,52.0,Male,Saint Charlesnec,VIP,72749.35
26551,Aurélie Peltier-Jean,18.0,Male,Merle,Standard,22233.51
26552,Charles Andre,61.0,Male,Blondel,VIP,79779.16
26553,Roland Valette-Charles,21.0,Female,Saint Laure,Premium,25934.52
26554,Martin Le Gall,,Female,Sainte Éric,Standard,73415.61
26555,Jeannine Giraud,54.0,Female,Bodin,VIP,61414.86
26556,Margaret Bonnet,40.0,Male,Sainte Anaïs,Premium,43760.56
26557,Anne Alexandre,42.0,Female,Da Costa,Premium,20486.26
26558,Marc Blondel Le Bourdon,38.0,Female,,Standard,90948.61
26559,Christine Le Rousseau,,Female,Fernandesboeuf,Standard,76341.79
26560,Laure Michaud,70.0,Female,Sainte JoséphineBourg,Standard,84789.66
26561,Raymond Leduc,33.0,Male,,Standard,13420.16
26562,Clémence-Émilie Blondel,20.0,Male,Blanc-les-Bains,Standard,9182.72
26563,Christophe Gaudin-Devaux,,Female,Lambert,Premium,71240.45
26564,Léon Moulin-Diaz,50.0,Female,Lebrun,VIP,55414.05
26565,Grégoire Gaillard,79.0,Male,Roche-sur-Étienne,Standard,65815.72
26566,Cécile Dias,43.0,Female,Cohen-sur-Navarro,Standard,75744.79
26567,Gérard Grenier,80.0,Female,Cousin-sur-Perrier,VIP,67068.57
26568,Anastasie Le Meunier,30.0,Male,Devaux-sur-Mallet,Premium,73236.88
26569,Zoé-Monique Le Roux,75.0,Female,Hervédan,Standard,29050.09
26570,Gérard Germain,74.0,Female,Meunier-les-Bains,Premium,48088.85
26571,Andrée Gallet,67.0,Male,,Standard,53043.43
26572,Françoise Gallet,28.0,Male,Fournier,Standard,21935.27
26573,Adélaïde Pages,,Male,Maillardboeuf,VIP,31253.87
26574,Éléonore Carre,,Male,Lecomteboeuf,Standard,86035.45
26575,Andrée Brunel du Lefèvre,31.0,Female,Bernard-la-Forêt,Standard,89470.12
26576,Marc Perrin,,Female,,VIP,36841.4
26577,Gérard Leclercq,77.0,Male,Pierre,VIP,33963.85
26578,Colette-Éléonore Valette,53.0,Male,Guillet,Premium,70851.45
26579,Alexandrie Lacombe,52.0,Female,Masson,Standard,28491.22
26580,Henri Ruiz,78.0,Female,Munoz,Standard,98221.72
26581,Thérèse Pierre,78.0,Male,Lopes-sur-Mer,Standard,25211.35
26582,Nathalie Guillon,56.0,Female,Saint Brigittedan,Premium,47934.14
26583,Michèle Marion,23.0,Female,Sainte Manondan,Premium,99034.4
26584,Aurore Faivre-Le Goff,65.0,Male,Saint Paul,VIP,17204.99
26585,Adélaïde Garcia,37.0,Female,Costa-sur-Legros,Premium,50453.39
26586,Stéphane Le Roux,49.0,Male,Georges,Premium,91721.72
26587,Victor Dupré,31.0,Female,,VIP,34856.51
26588,Philippe Fontaine,32.0,Male,Faivre,VIP,44669.13
26589,Arnaude Maillet de Leroy,21.0,Female,Sainte Franck-la-Forêt,VIP,39360.24
26590,Stéphane Fournier-Baudry,29.0,Female,Gaillardnec,Standard,94434.01
26591,Inès Coste,,Female,Schmitt,VIP,52600.52
26592,Louise Techer-Gomes,79.0,Female,Michel-sur-Mer,Premium,72832.2
26593,Matthieu Thomas,52.0,Male,Gillet,VIP,97237.0
26594,Vincent Pages,46.0,Male,Bègue-sur-Paris,Standard,60072.19
26595,Théophile Payet,56.0,Female,Gomez-la-Forêt,VIP,25421.66
26596,Manon Lefort de Collin,21.0,Male,Bonnet-la-Forêt,Standard,46441.05
26597,Alphonse-Guillaume Dupuy,25.0,Female,Bouvet,Premium,45860.92
26598,Jacques Le Huet,,Female,Masson,Premium,21152.36
26599,Jeannine Courtois,49.0,Female,Charles-les-Bains,Premium,29719.76
26600,Raymond Bertrand,69.0,Female,Mallet-sur-Jean,Premium,10830.35
26601,Timothée-Roger Leblanc,28.0,Female,Camus,VIP,45780.66
26602,Étienne Sanchez de Marchal,22.0,Male,Lemaître,VIP,90571.09
26603,Édith-Philippine Jacob,28.0,Male,Leroux,Standard,87306.77
26604,Thomas Le Gall,34.0,Female,CarreVille,Premium,36726.19
26605,Alphonse Gaillard-Deschamps,40.0,Female,GaudinVille,VIP,91612.65
26606,Gérard Camus,59.0,Female,Saint Christiane,VIP,27553.83
26607,Denise Breton,50.0,Male,Toussaint-les-Bains,Premium,83305.33
26608,Hélène Moreno,41.0,Female,Vallée,Premium,79327.03
26609,Yves-Théophile Normand,78.0,Female,Costa,Standard,85181.68
26610,Noémi Rousseau-Paris,52.0,Female,Leroy,Standard,95103.96
26611,Julie Gimenez,48.0,Female,Couturiernec,Standard,23760.65
26612,Henri Lesage,46.0,Female,Charpentier-les-Bains,VIP,36876.44
26613,Vincent Laroche,73.0,Male,Fernandes-sur-Chevallier,Standard,88814.74
26614,Auguste Le Roux,36.0,Male,Saint Aurore,Standard,48883.85
26615,Adèle du Fischer,38.0,Female,Lévy,Standard,83182.28
26616,Capucine Gomes,72.0,Male,BarthelemyVille,VIP,7299.31
26617,Susanne de Bazin,66.0,Male,Ponsboeuf,Standard,60583.55
26618,Laurence de la Thomas,76.0,Female,Besson,VIP,42185.28
26619,Valentine Dijoux,41.0,Female,Couturier,Standard,94693.9
26620,Gabriel Courtois,48.0,Male,Blin,Standard,22289.99
26621,Victoire Renault,26.0,Male,Schmitt,VIP,90070.14
26622,Augustin Pinto,78.0,Male,Sainte Marguerite,Standard,29564.37
26623,Claudine du Jacquot,20.0,Male,Regnier,Standard,91310.33
26624,Anne Carre,49.0,Female,Martinez,Standard,81730.76
26625,Alix Pineau,27.0,Male,Moulin-les-Bains,Standard,94350.52
26626,Thierry de Lacombe,20.0,Female,Faivre-sur-Dufour,Standard,68310.02
26627,Diane-Suzanne Maillet,30.0,Male,Rocher-sur-Menard,Premium,23396.92
26628,Alexandre Perrin,72.0,Male,Georges,Premium,97145.39
26629,Gérard de Alexandre,21.0,Male,Saint Clémence,VIP,16230.91
26630,Matthieu Petit,73.0,Male,Menard,Premium,14353.71
26631,Margaux Maillard-Carre,77.0,Female,Blot,Premium,60638.97
26632,Isabelle Pages Le Fournier,71.0,Female,Guyot,Standard,33926.34
26633,Claude Lesage,38.0,Male,Saint Alfreddan,Standard,36356.62
26634,Henriette Ledoux,62.0,Male,Morvan-sur-Bigot,VIP,69916.68
26635,Aimé Mallet,62.0,Male,Peltier,Standard,53031.39
26636,Eugène Le Da Silva,62.0,Male,François-sur-Faure,VIP,34292.52
26637,Suzanne Loiseau de la Louis,51.0,Female,Dos Santosnec,VIP,84073.09
26638,Susanne-Véronique Raymond,48.0,Male,Faure-sur-Aubry,Standard,39932.02
26639,Martin Gautier,37.0,Male,Fernandes-sur-Perrin,Premium,87418.65
26640,Martine Bourdon de Joubert,,Female,,VIP,41128.67
26641,Clémence Thierry,60.0,Female,Dufourboeuf,VIP,16990.19
26642,Olivie Guillaume,47.0,Female,Wagnerboeuf,Standard,21313.15
26643,Denis Grégoire,42.0,Female,Bailly-sur-Mer,VIP,13026.21
26644,Adrien Pages,26.0,Female,Andreboeuf,VIP,30977.17
26645,Alfred Leblanc,50.0,Female,Sainte Laetitiadan,VIP,45564.77
26646,Sylvie Delmas,51.0,Male,Rousset-la-Forêt,Standard,14697.88
26647,Nath Maillot-Leduc,79.0,Female,Mendès-sur-Clément,VIP,79189.43
26648,Élodie Martin,68.0,Male,Duvalnec,VIP,47978.01
